,Country or Area,Year,Unit,Quantity
925,Equatorial Guinea,2021,"Kilowatt-hours, million",101599.89794652001
926,Equatorial Guinea,2020,"Kilowatt-hours, million",181089.66014939002
927,Equatorial Guinea,2019,"Kilowatt-hours, million",191628.22783857075
928,Equatorial Guinea,2018,"Kilowatt-hours, million",220888.34874664876
929,Equatorial Guinea,2017,"Kilowatt-hours, million",235752.434561519
930,Equatorial Guinea,2016,"Kilowatt-hours, million",239714.94654402602
931,Equatorial Guinea,2015,"Kilowatt-hours, million",253868.35031674
932,Equatorial Guinea,2014,"Kilowatt-hours, million",206830.22101959997
933,Equatorial Guinea,2013,"Kilowatt-hours, million",163116.53049312
934,Equatorial Guinea,2012,"Kilowatt-hours, million",124553.29686478
935,Equatorial Guinea,2011,"Kilowatt-hours, million",114156.15799152
936,Equatorial Guinea,2010,"Kilowatt-hours, million",104649.25316378
937,Equatorial Guinea,2009,"Kilowatt-hours, million",83343.12190916641
938,Equatorial Guinea,2008,"Kilowatt-hours, million",79874.7858011664
939,Equatorial Guinea,2007,"Kilowatt-hours, million",46468.92652650037
940,Equatorial Guinea,2006,"Kilowatt-hours, million",34440.58266855521
941,Equatorial Guinea,2005,"Kilowatt-hours, million",39996.14266855521
942,Equatorial Guinea,2004,"Kilowatt-hours, million",51107.263108
943,Equatorial Guinea,2003,"Kilowatt-hours, million",41574.8047042616
944,Equatorial Guinea,2002,"Kilowatt-hours, million",41571.977702
945,Equatorial Guinea,2001,"Kilowatt-hours, million",14161.2335512
946,Equatorial Guinea,2000,"Kilowatt-hours, million",1358.612198
947,Equatorial Guinea,1999,"Kilowatt-hours, million",652.8894112
948,Equatorial Guinea,1998,"Kilowatt-hours, million",216.7779512
949,France,2021,"Kilowatt-hours, million",258.30992887
950,France,2020,"Kilowatt-hours, million",201.24293877199997
951,France,2019,"Kilowatt-hours, million",185.431537234
952,France,2018,"Kilowatt-hours, million",100.128691214
953,France,2017,"Kilowatt-hours, million",182.771812884
954,France,2016,"Kilowatt-hours, million",232.500186
955,France,2015,"Kilowatt-hours, million",247.22242
956,France,2014,"Kilowatt-hours, million",161.944574
957,France,2013,"Kilowatt-hours, million",3961.392058
958,France,2012,"Kilowatt-hours, million",6139.171578
959,France,2011,"Kilowatt-hours, million",6850.00548
960,France,2010,"Kilowatt-hours, million",8678.895832
961,France,2009,"Kilowatt-hours, million",10254.452648
962,France,2008,"Kilowatt-hours, million",10881.675372
963,France,2007,"Kilowatt-hours, million",12273.62093
964,France,2006,"Kilowatt-hours, million",14233.900276
965,France,2005,"Kilowatt-hours, million",13409.73295
966,France,2004,"Kilowatt-hours, million",17091.68034
967,France,2003,"Kilowatt-hours, million",18561.403738
968,France,2002,"Kilowatt-hours, million",20955.016764
969,France,2001,"Kilowatt-hours, million",22864.462736
970,France,2000,"Kilowatt-hours, million",21608.628398
971,France,1999,"Kilowatt-hours, million",24273.63053
972,France,1998,"Kilowatt-hours, million",25645.85385
973,France,1997,"Kilowatt-hours, million",29648.079274
974,France,1996,"Kilowatt-hours, million",33461.971214
975,France,1995,"Kilowatt-hours, million",38405.030724
976,France,1994,"Kilowatt-hours, million",40251.976646
977,France,1993,"Kilowatt-hours, million",39090.031272
978,France,1992,"Kilowatt-hours, million",37876.141412
979,France,1991,"Kilowatt-hours, million",38827.80884
980,France,1990,"Kilowatt-hours, million",34075.02726
981,Gabon,2020,"Kilowatt-hours, million",19905.492591048
982,Gabon,2019,"Kilowatt-hours, million",19634.697374412004
983,Gabon,2018,"Kilowatt-hours, million",19409.034693882
984,Gabon,2017,"Kilowatt-hours, million",18544.431502199997
985,Gabon,2016,"Kilowatt-hours, million",21186.961394
986,Gabon,2015,"Kilowatt-hours, million",21176.40583
987,Gabon,2014,"Kilowatt-hours, million",21037.51683
988,Gabon,2013,"Kilowatt-hours, million",20712.97276900857
989,Gabon,2012,"Kilowatt-hours, million",20876.780205406078
990,Gabon,2011,"Kilowatt-hours, million",20876.408802504237
991,Gabon,2010,"Kilowatt-hours, million",24081.263061351703
992,Gabon,2009,"Kilowatt-hours, million",23201.540135351705
993,Gabon,2008,"Kilowatt-hours, million",22555.984063351705
994,Gabon,2007,"Kilowatt-hours, million",22344.595005351704
995,Gabon,2006,"Kilowatt-hours, million",22220.983795351705
996,Gabon,2005,"Kilowatt-hours, million",22174.872690708406
997,Gabon,2004,"Kilowatt-hours, million",22098.483740708405
998,Gabon,2003,"Kilowatt-hours, million",22780.228236883286
999,Gabon,2002,"Kilowatt-hours, million",24323.339386257605
1000,Gabon,2001,"Kilowatt-hours, million",25231.650478100346
1001,Gabon,2000,"Kilowatt-hours, million",26465.139312254236
1002,Gabon,1999,"Kilowatt-hours, million",27109.383810946645
1003,Gabon,1998,"Kilowatt-hours, million",27109.661588946645
1004,Gabon,1997,"Kilowatt-hours, million",27197.717214946642
1005,Gabon,1996,"Kilowatt-hours, million",27154.106068946643
1006,Gabon,1995,"Kilowatt-hours, million",27250.03157941949
1007,Gabon,1994,"Kilowatt-hours, million",26902.80907941949
1008,Gabon,1993,"Kilowatt-hours, million",28152.81341181743
1009,Gabon,1992,"Kilowatt-hours, million",28097.25781176882
1010,Gabon,1991,"Kilowatt-hours, million",26152.050101848345
1011,Gabon,1990,"Kilowatt-hours, million",26925.867985954934
1012,Georgia,2020,"Kilowatt-hours, million",98.917301356
1013,Georgia,2019,"Kilowatt-hours, million",107.010363386
1014,Georgia,2018,"Kilowatt-hours, million",111.944811778
1015,Georgia,2017,"Kilowatt-hours, million",92.490629548
1016,Georgia,2016,"Kilowatt-hours, million",70.576167572
1017,Georgia,2015,"Kilowatt-hours, million",121.313430384
1018,Georgia,2014,"Kilowatt-hours, million",109.04036501
1019,Georgia,2013,"Kilowatt-hours, million",56.47226740000001
1020,Georgia,2012,"Kilowatt-hours, million",56.111156
1021,Georgia,2011,"Kilowatt-hours, million",56.111156
1022,Georgia,2010,"Kilowatt-hours, million",69.722278
1023,Georgia,2009,"Kilowatt-hours, million",81.388954
1024,Georgia,2008,"Kilowatt-hours, million",139.444556
1025,Georgia,2007,"Kilowatt-hours, million",212.3817810164
1026,Georgia,2006,"Kilowatt-hours, million",231.9442688886
1027,Georgia,2005,"Kilowatt-hours, million",160.4165449998
1028,Georgia,2004,"Kilowatt-hours, million",118.13942367813
1029,Georgia,2003,"Kilowatt-hours, million",219.722398
1030,Georgia,2002,"Kilowatt-hours, million",200.555716
1031,Georgia,2001,"Kilowatt-hours, million",473.889268
1032,Georgia,2000,"Kilowatt-hours, million",721.945022
1033,Georgia,1999,"Kilowatt-hours, million",0.0
1034,Georgia,1998,"Kilowatt-hours, million",0.0
1035,Georgia,1997,"Kilowatt-hours, million",0.0
1036,Georgia,1996,"Kilowatt-hours, million",31.388914
1037,Georgia,1995,"Kilowatt-hours, million",104.722306
1038,Georgia,1994,"Kilowatt-hours, million",104.722306
1039,Georgia,1993,"Kilowatt-hours, million",523.61153
1040,Georgia,1992,"Kilowatt-hours, million",397.22254
1041,German Dem. R. (former),1990,"Kilowatt-hours, million",27777.8
1042,Germany,2021,"Kilowatt-hours, million",47784.533227596
1043,Germany,2020,"Kilowatt-hours, million",52226.711225779996
1044,Germany,2019,"Kilowatt-hours, million",56666.720888896
1045,Germany,2018,"Kilowatt-hours, million",61029.81076825401
1046,Germany,2017,"Kilowatt-hours, million",78015.03463420001
1047,Germany,2016,"Kilowatt-hours, million",84744.234462
1048,Germany,2015,"Kilowatt-hours, million",81968.12113
1049,Germany,2014,"Kilowatt-hours, million",88811.459938
1050,Germany,2013,"Kilowatt-hours, million",114674.536184
1051,Germany,2012,"Kilowatt-hours, million",123767.043458
1052,Germany,2011,"Kilowatt-hours, million",140917.890512
1053,Germany,2010,"Kilowatt-hours, million",143729.559428
1054,Germany,2009,"Kilowatt-hours, million",168347.3569
1055,Germany,2008,"Kilowatt-hours, million",170350.414058
1056,Germany,2007,"Kilowatt-hours, million",192137.65371
1057,Germany,2006,"Kilowatt-hours, million",192945.709912
1058,Germany,2005,"Kilowatt-hours, million",185413.759442
1059,Germany,2004,"Kilowatt-hours, million",188179.872766
1060,Germany,2003,"Kilowatt-hours, million",206036.831496
1061,Germany,2002,"Kilowatt-hours, million",222034.344294
1062,Germany,2001,"Kilowatt-hours, million",221546.566126
1063,Germany,2000,"Kilowatt-hours, million",219987.953768
1064,Germany,1999,"Kilowatt-hours, million",232533.797138
1065,Germany,1998,"Kilowatt-hours, million",218574.897082
1066,Germany,1997,"Kilowatt-hours, million",222036.844296
1067,Germany,1996,"Kilowatt-hours, million",225232.12463
1068,Germany,1995,"Kilowatt-hours, million",209646.556606
1069,Germany,1994,"Kilowatt-hours, million",192329.598308
1070,Germany,1993,"Kilowatt-hours, million",181584.311934
1071,Germany,1992,"Kilowatt-hours, million",181583.4786
1072,Germany,1991,"Kilowatt-hours, million",181274.867242
1073,"Germany, Fed. R. (former)",1990,"Kilowatt-hours, million",158214.848794
1074,Ghana,2021,"Kilowatt-hours, million",31646.765039614
1075,Ghana,2020,"Kilowatt-hours, million",27930.58623334
1076,Ghana,2019,"Kilowatt-hours, million",16243.046327760001
1077,Ghana,2018,"Kilowatt-hours, million",11469.709175760001
1078,Ghana,2017,"Kilowatt-hours, million",9902.29125516
1079,Ghana,2016,"Kilowatt-hours, million",6884.85550788
1080,Ghana,2015,"Kilowatt-hours, million",7741.93952688
1081,Ghana,2014,"Kilowatt-hours, million",611.1949334000001
1082,Greece,2021,"Kilowatt-hours, million",52.452541962000005
1083,Greece,2020,"Kilowatt-hours, million",86.37534687799999
1084,Greece,2019,"Kilowatt-hours, million",123.53676549599999
1085,Greece,2018,"Kilowatt-hours, million",163.712075414
1086,Greece,2017,"Kilowatt-hours, million",117.132871484
1087,Greece,2016,"Kilowatt-hours, million",123.888988
1088,Greece,2015,"Kilowatt-hours, million",60.833382
1089,Greece,2014,"Kilowatt-hours, million",70.277834
1090,Greece,2013,"Kilowatt-hours, million",75.00006
1091,Greece,2012,"Kilowatt-hours, million",89.166738
1092,Greece,2011,"Kilowatt-hours, million",83.055622
1093,Greece,2010,"Kilowatt-hours, million",98.333412
1094,Greece,2009,"Kilowatt-hours, million",151.38901
1095,Greece,2008,"Kilowatt-hours, million",189.166818
1096,Greece,2007,"Kilowatt-hours, million",285.000228
1097,Greece,2006,"Kilowatt-hours, million",335.833602
1098,Greece,2005,"Kilowatt-hours, million",236.389078
1099,Greece,2004,"Kilowatt-hours, million",371.389186
1100,Greece,2003,"Kilowatt-hours, million",400.555876
1101,Greece,2002,"Kilowatt-hours, million",548.055994
1102,Greece,2001,"Kilowatt-hours, million",519.44486
1103,Greece,2000,"Kilowatt-hours, million",546.667104
1104,Greece,1999,"Kilowatt-hours, million",32.500026
1105,Greece,1998,"Kilowatt-hours, million",520.555972
1106,Greece,1997,"Kilowatt-hours, million",580.000464
1107,Greece,1996,"Kilowatt-hours, million",612.778268
1108,Greece,1995,"Kilowatt-hours, million",581.389354
1109,Greece,1994,"Kilowatt-hours, million",632.778284
1110,Greece,1993,"Kilowatt-hours, million",1218.05653
1111,Greece,1992,"Kilowatt-hours, million",1657.779104
1112,Greece,1991,"Kilowatt-hours, million",1786.668096
1113,Greece,1990,"Kilowatt-hours, million",1798.61255
1114,Guatemala,1997,"Kilowatt-hours, million",119.166762
1115,Guatemala,1996,"Kilowatt-hours, million",119.166762
1116,Guatemala,1995,"Kilowatt-hours, million",119.166762
1117,Guatemala,1994,"Kilowatt-hours, million",108.33342
1118,Guatemala,1993,"Kilowatt-hours, million",108.33342
1119,Guatemala,1992,"Kilowatt-hours, million",97.500078
1120,Guatemala,1991,"Kilowatt-hours, million",92.500074
1121,Guatemala,1990,"Kilowatt-hours, million",95.000076
1122,Hungary,2021,"Kilowatt-hours, million",15096.678744
1123,Hungary,2020,"Kilowatt-hours, million",17061.958094
1124,Hungary,2019,"Kilowatt-hours, million",17162.791508
1125,Hungary,2018,"Kilowatt-hours, million",18958.904056
1126,Hungary,2017,"Kilowatt-hours, million",18229.736806
1127,Hungary,2016,"Kilowatt-hours, million",18463.348104
1128,Hungary,2015,"Kilowatt-hours, million",17691.125264
1129,Hungary,2014,"Kilowatt-hours, million",18579.737086
1130,Hungary,2013,"Kilowatt-hours, million",19959.182634
1131,Hungary,2012,"Kilowatt-hours, million",22847.796056
1132,Hungary,2011,"Kilowatt-hours, million",27333.910756
1133,Hungary,2010,"Kilowatt-hours, million",28879.745326
1134,Hungary,2009,"Kilowatt-hours, million",29585.579224
1135,Hungary,2008,"Kilowatt-hours, million",25993.909684
1136,Hungary,2007,"Kilowatt-hours, million",25979.18745
1137,Hungary,2006,"Kilowatt-hours, million",30825.02466
1138,Hungary,2005,"Kilowatt-hours, million",30338.357604
1139,Hungary,2004,"Kilowatt-hours, million",30819.191322
1140,Hungary,2003,"Kilowatt-hours, million",29797.523838
1141,Hungary,2002,"Kilowatt-hours, million",30601.135592
1142,Hungary,2001,"Kilowatt-hours, million",32148.914608
1143,Hungary,2000,"Kilowatt-hours, million",31984.192254
1144,Hungary,1999,"Kilowatt-hours, million",33909.471572
1145,Hungary,1998,"Kilowatt-hours, million",38319.752878
1146,Hungary,1997,"Kilowatt-hours, million",43415.034732
1147,Hungary,1996,"Kilowatt-hours, million",46535.870562
1148,Hungary,1995,"Kilowatt-hours, million",48945.316934
1149,Hungary,1994,"Kilowatt-hours, million",48529.761046
1150,Hungary,1993,"Kilowatt-hours, million",50275.317998
1151,Hungary,1992,"Kilowatt-hours, million",46701.981806
1152,Hungary,1991,"Kilowatt-hours, million",49740.873126
1153,Hungary,1990,"Kilowatt-hours, million",49253.928292
1154,India,2020,"Kilowatt-hours, million",309626.914368
1155,India,2019,"Kilowatt-hours, million",336681.380456
1156,India,2018,"Kilowatt-hours, million",365778.810956148
1157,India,2017,"Kilowatt-hours, million",358232.56991916
1158,India,2016,"Kilowatt-hours, million",424466.74790646
1159,India,2015,"Kilowatt-hours, million",418784.39336058
1160,India,2014,"Kilowatt-hours, million",439636.95170928
1161,India,2013,"Kilowatt-hours, million",456078.698196
1162,India,2012,"Kilowatt-hours, million",521386.012108476
1163,India,2011,"Kilowatt-hours, million",590182.2579787619
1164,India,2010,"Kilowatt-hours, million",635414.136664236
1165,India,2009,"Kilowatt-hours, million",545980.100950398
1166,India,2008,"Kilowatt-hours, million",387489.679158162
1167,India,2007,"Kilowatt-hours, million",372087.211002864
1168,India,2006,"Kilowatt-hours, million",344111.29945548595
1169,India,2005,"Kilowatt-hours, million",349043.124234276
1170,India,2004,"Kilowatt-hours, million",344284.7197608888
1171,India,2003,"Kilowatt-hours, million",346441.722153156
1172,India,2002,"Kilowatt-hours, million",340230.874684482
1173,India,2001,"Kilowatt-hours, million",322075.25599333196
1174,India,2000,"Kilowatt-hours, million",319506.371438226
1175,India,1999,"Kilowatt-hours, million",308331.181664748
1176,India,1998,"Kilowatt-hours, million",297296.901170664
1177,India,1997,"Kilowatt-hours, million",286165.068098538
1178,India,1996,"Kilowatt-hours, million",252075.861660528
1179,India,1995,"Kilowatt-hours, million",245420.60800299604
1180,India,1994,"Kilowatt-hours, million",211017.06548018398
1181,India,1993,"Kilowatt-hours, million",198736.27982223002
1182,India,1992,"Kilowatt-hours, million",195755.50660428
1183,India,1991,"Kilowatt-hours, million",202096.42417701002
1184,India,1990,"Kilowatt-hours, million",195083.477733324
1185,Indonesia,2020,"Kilowatt-hours, million",817975.6821578001
1186,Indonesia,2019,"Kilowatt-hours, million",808420.3967358001
1187,Indonesia,2018,"Kilowatt-hours, million",853568.1550761999
1188,Indonesia,2017,"Kilowatt-hours, million",833526.1945981999
1189,Indonesia,2016,"Kilowatt-hours, million",873904.2269006001
1190,Indonesia,2015,"Kilowatt-hours, million",890153.1704553
1191,Indonesia,2014,"Kilowatt-hours, million",922093.2762851419
1192,Indonesia,2013,"Kilowatt-hours, million",909913.435430166
1193,Indonesia,2012,"Kilowatt-hours, million",1013277.1697877541
1194,Indonesia,2011,"Kilowatt-hours, million",1029611.05146596
1195,Indonesia,2010,"Kilowatt-hours, million",982858.5362861999
1196,Indonesia,2009,"Kilowatt-hours, million",944255.8109596001
1197,Indonesia,2008,"Kilowatt-hours, million",929307.6045566001
1198,Indonesia,2007,"Kilowatt-hours, million",902428.0552751999
1199,Indonesia,2006,"Kilowatt-hours, million",951769.5616928181
1200,Indonesia,2005,"Kilowatt-hours, million",960429.459176286
1201,Indonesia,2004,"Kilowatt-hours, million",971189.251395224
1202,Indonesia,2003,"Kilowatt-hours, million",1017611.799088788
1203,Indonesia,2002,"Kilowatt-hours, million",974807.9101234819
1204,Indonesia,2001,"Kilowatt-hours, million",940914.0027306001
1205,Indonesia,2000,"Kilowatt-hours, million",799179.6672598891
1206,Indonesia,1999,"Kilowatt-hours, million",1161693.98491
1207,Indonesia,1998,"Kilowatt-hours, million",1026169.432046
1208,Indonesia,1997,"Kilowatt-hours, million",1062580.294508
1209,Indonesia,1996,"Kilowatt-hours, million",1037843.88583
1210,Indonesia,1995,"Kilowatt-hours, million",993731.906096
1211,Indonesia,1994,"Kilowatt-hours, million",961553.54702
1212,Indonesia,1993,"Kilowatt-hours, million",879955.703964
1213,Indonesia,1992,"Kilowatt-hours, million",853501.516134
1214,Indonesia,1991,"Kilowatt-hours, million",817076.486994
1215,Indonesia,1990,"Kilowatt-hours, million",699386.392842
1216,Iran (Islamic Rep. of),2021,"Kilowatt-hours, million",2581613.546400296
1217,Iran (Islamic Rep. of),2020,"Kilowatt-hours, million",3417891.989589182
1218,Iran (Islamic Rep. of),2019,"Kilowatt-hours, million",3428940.1067610024
1219,Iran (Islamic Rep. of),2018,"Kilowatt-hours, million",3331133.3499045474
1220,Iran (Islamic Rep. of),2017,"Kilowatt-hours, million",3264759.34236094
1221,Iran (Islamic Rep. of),2016,"Kilowatt-hours, million",2902807.1139105
1222,Iran (Islamic Rep. of),2015,"Kilowatt-hours, million",2597391.58624494
1223,Iran (Islamic Rep. of),2014,"Kilowatt-hours, million",2540205.7230379526
1224,Iran (Islamic Rep. of),2013,"Kilowatt-hours, million",2339267.464745808
1225,Iran (Islamic Rep. of),2012,"Kilowatt-hours, million",2316765.3367441203
1226,Iran (Islamic Rep. of),2011,"Kilowatt-hours, million",2245237.6186886583
1227,Iran (Islamic Rep. of),2010,"Kilowatt-hours, million",2184559.915146534
1228,Iran (Islamic Rep. of),2009,"Kilowatt-hours, million",2028107.2583178421
1229,Iran (Islamic Rep. of),2008,"Kilowatt-hours, million",2063605.6735290515
1230,Iran (Islamic Rep. of),2007,"Kilowatt-hours, million",2004900.7790240624
1231,Iran (Islamic Rep. of),2006,"Kilowatt-hours, million",1886840.2308579215
1232,Iran (Islamic Rep. of),2005,"Kilowatt-hours, million",1754136.5399575536
1233,Iran (Islamic Rep. of),2004,"Kilowatt-hours, million",1629220.4691942215
1234,Iran (Islamic Rep. of),2003,"Kilowatt-hours, million",1415556.9659432778
1235,Iran (Islamic Rep. of),2002,"Kilowatt-hours, million",1267005.1802075
1236,Iran (Islamic Rep. of),2001,"Kilowatt-hours, million",1199157.625992
1237,Iran (Islamic Rep. of),2000,"Kilowatt-hours, million",1318732.166096
1238,Iran (Islamic Rep. of),1999,"Kilowatt-hours, million",1140918.134956
1239,Iran (Islamic Rep. of),1998,"Kilowatt-hours, million",959412.989752
1240,Iran (Islamic Rep. of),1997,"Kilowatt-hours, million",894924.049272
1241,Iran (Islamic Rep. of),1996,"Kilowatt-hours, million",953024.929086
1242,Iran (Islamic Rep. of),1995,"Kilowatt-hours, million",905024.33513
1243,Iran (Islamic Rep. of),1994,"Kilowatt-hours, million",864034.857894
1244,Iran (Islamic Rep. of),1993,"Kilowatt-hours, million",790998.688354
1245,Iran (Islamic Rep. of),1992,"Kilowatt-hours, million",661327.751284
1246,Iran (Islamic Rep. of),1991,"Kilowatt-hours, million",656968.58113
1247,Iran (Islamic Rep. of),1990,"Kilowatt-hours, million",575911.849618
1248,Iraq,2021,"Kilowatt-hours, million",318173.1882522358
1249,Iraq,2020,"Kilowatt-hours, million",392506.60833559104
1250,Iraq,2019,"Kilowatt-hours, million",402049.0129222864
1251,Iraq,2018,"Kilowatt-hours, million",383735.49587703997
1252,Iraq,2017,"Kilowatt-hours, million",376844.60980878
1253,Iraq,2016,"Kilowatt-hours, million",357657.98057059996
1254,Iraq,2015,"Kilowatt-hours, million",316740.33180872945
1255,Iraq,2014,"Kilowatt-hours, million",298389.657600424
1256,Iraq,2013,"Kilowatt-hours, million",292802.298408318
1257,Iraq,2012,"Kilowatt-hours, million",289427.6898753
1258,Iraq,2011,"Kilowatt-hours, million",271638.58258847
1259,Iraq,2010,"Kilowatt-hours, million",252743.035666489
1260,Iraq,2009,"Kilowatt-hours, million",262306.0487613378
1261,Iraq,2008,"Kilowatt-hours, million",225521.5458893146
1262,Iraq,2007,"Kilowatt-hours, million",200173.71272217538
1263,Iraq,2006,"Kilowatt-hours, million",179472.93524490003
1264,Iraq,2005,"Kilowatt-hours, million",154981.01223804394
1265,Iraq,2004,"Kilowatt-hours, million",113527.73401655898
1266,Iraq,2003,"Kilowatt-hours, million",29473.6351900004
1267,Iraq,2002,"Kilowatt-hours, million",37176.41818555521
1268,Iraq,2001,"Kilowatt-hours, million",42031.9785422226
1269,Iraq,2000,"Kilowatt-hours, million",46256.981783333606
1270,Iraq,1999,"Kilowatt-hours, million",46573.6482866666
1271,Iraq,1998,"Kilowatt-hours, million",42519.756238
1272,Iraq,1997,"Kilowatt-hours, million",41187.810728
1273,Iraq,1996,"Kilowatt-hours, million",37719.47462
1274,Iraq,1995,"Kilowatt-hours, million",36961.14068
1275,Iraq,1994,"Kilowatt-hours, million",36961.14068
1276,Iraq,1993,"Kilowatt-hours, million",29805.5794
1277,Iraq,1992,"Kilowatt-hours, million",26880.57706
1278,Iraq,1991,"Kilowatt-hours, million",20475.01638
1279,Iraq,1990,"Kilowatt-hours, million",92191.74042
1280,Ireland,2021,"Kilowatt-hours, million",16320.976667882001
1281,Ireland,2020,"Kilowatt-hours, million",21340.009294216004
1282,Ireland,2019,"Kilowatt-hours, million",27699.381881710004
1283,Ireland,2018,"Kilowatt-hours, million",35500.580900442
1284,Ireland,2017,"Kilowatt-hours, million",36805.075555148
1285,Ireland,2016,"Kilowatt-hours, million",32149.747942
1286,Ireland,2015,"Kilowatt-hours, million",1457.223388
1287,Ireland,2014,"Kilowatt-hours, million",1709.168034
1288,Ireland,2013,"Kilowatt-hours, million",2132.501706
1289,Ireland,2012,"Kilowatt-hours, million",2319.4463
1290,Ireland,2011,"Kilowatt-hours, million",2536.668696
1291,Ireland,2010,"Kilowatt-hours, million",3027.7802
1292,Ireland,2009,"Kilowatt-hours, million",3273.335952
1293,Ireland,2008,"Kilowatt-hours, million",4756.670472
1294,Ireland,2007,"Kilowatt-hours, million",4157.781104
1295,Ireland,2006,"Kilowatt-hours, million",5591.948918
1296,Ireland,2005,"Kilowatt-hours, million",6288.338364
1297,Ireland,2004,"Kilowatt-hours, million",8894.729338
1298,Ireland,2003,"Kilowatt-hours, million",7025.838954
1299,Ireland,2002,"Kilowatt-hours, million",8755.284782
1300,Ireland,2001,"Kilowatt-hours, million",8510.840142
1301,Ireland,2000,"Kilowatt-hours, million",12383.621018
1302,Ireland,1999,"Kilowatt-hours, million",14258.066962
1303,Ireland,1998,"Kilowatt-hours, million",18180.014544
1304,Ireland,1997,"Kilowatt-hours, million",24632.797484
1305,Ireland,1996,"Kilowatt-hours, million",28012.244632
1306,Ireland,1995,"Kilowatt-hours, million",29063.91214
1307,Ireland,1994,"Kilowatt-hours, million",28345.85601
1308,Ireland,1993,"Kilowatt-hours, million",27864.466736
1309,Ireland,1992,"Kilowatt-hours, million",24533.075182
1310,Ireland,1991,"Kilowatt-hours, million",24802.79762
1311,Ireland,1990,"Kilowatt-hours, million",24201.963806
1312,Israel,2021,"Kilowatt-hours, million",172157.59300374202
1313,Israel,2020,"Kilowatt-hours, million",137548.58503878
1314,Israel,2019,"Kilowatt-hours, million",93406.53611405799
1315,Israel,2018,"Kilowatt-hours, million",93183.821213664
1316,Israel,2017,"Kilowatt-hours, million",90145.072116
1317,Israel,2016,"Kilowatt-hours, million",85284.79045
1318,Israel,2015,"Kilowatt-hours, million",76638.672422
1319,Israel,2014,"Kilowatt-hours, million",69882.00035
1320,Israel,2013,"Kilowatt-hours, million",59052.547242
1321,Israel,2012,"Kilowatt-hours, million",26537.799008
1322,Israel,2011,"Kilowatt-hours, million",45402.258544
1323,Israel,2010,"Kilowatt-hours, million",34529.472068
1324,Israel,2009,"Kilowatt-hours, million",28013.633522
1325,Israel,2008,"Kilowatt-hours, million",36197.25118
1326,Israel,2007,"Kilowatt-hours, million",28748.078554
1327,Israel,2006,"Kilowatt-hours, million",24026.685888
1328,Israel,2005,"Kilowatt-hours, million",16956.680232
1329,Israel,2004,"Kilowatt-hours, million",12303.898732
1330,Israel,2003,"Kilowatt-hours, million",93.05563
1331,Israel,2002,"Kilowatt-hours, million",93.05563
1332,Israel,2001,"Kilowatt-hours, million",101.38897
1333,Israel,2000,"Kilowatt-hours, million",101.38897
1334,Israel,1999,"Kilowatt-hours, million",105.833418
1335,Israel,1998,"Kilowatt-hours, million",119.722318
1336,Israel,1997,"Kilowatt-hours, million",168.05569
1337,Israel,1996,"Kilowatt-hours, million",158.889016
1338,Israel,1995,"Kilowatt-hours, million",250.833534
1339,Israel,1994,"Kilowatt-hours, million",250.833534
1340,Israel,1993,"Kilowatt-hours, million",279.16689
1341,Israel,1992,"Kilowatt-hours, million",264.722434
1342,Israel,1991,"Kilowatt-hours, million",268.611326
1343,Israel,1990,"Kilowatt-hours, million",365.555848
1344,Italy,2021,"Kilowatt-hours, million",33699.519181815995
1345,Italy,2020,"Kilowatt-hours, million",42478.295371498
1346,Italy,2019,"Kilowatt-hours, million",50799.155361514
1347,Italy,2018,"Kilowatt-hours, million",57657.781681744
1348,Italy,2017,"Kilowatt-hours, million",58614.28272472199
1349,Italy,2016,"Kilowatt-hours, million",61224.771202
1350,Italy,2015,"Kilowatt-hours, million",71659.77955
1351,Italy,2014,"Kilowatt-hours, million",75660.338306
1352,Italy,2013,"Kilowatt-hours, million",81862.287712
1353,Italy,2012,"Kilowatt-hours, million",91069.795078
1354,Italy,2011,"Kilowatt-hours, million",89418.12709
1355,Italy,2010,"Kilowatt-hours, million",88963.404504
1356,Italy,2009,"Kilowatt-hours, million",84803.678954
1357,Italy,2008,"Kilowatt-hours, million",97949.245026
1358,Italy,2007,"Kilowatt-hours, million",102722.026622
1359,Italy,2006,"Kilowatt-hours, million",116194.815178
1360,Italy,2005,"Kilowatt-hours, million",127751.49109
1361,Italy,2004,"Kilowatt-hours, million",137170.387514
1362,Italy,2003,"Kilowatt-hours, million",146949.284226
1363,Italy,2002,"Kilowatt-hours, million",154760.401586
1364,Italy,2001,"Kilowatt-hours, million",161312.073494
1365,Italy,2000,"Kilowatt-hours, million",176032.363048
1366,Italy,1999,"Kilowatt-hours, million",184954.592408
1367,Italy,1998,"Kilowatt-hours, million",201178.772054
1368,Italy,1997,"Kilowatt-hours, million",203909.607572
1369,Italy,1996,"Kilowatt-hours, million",211454.33583
1370,Italy,1995,"Kilowatt-hours, million",211235.724544
1371,Italy,1994,"Kilowatt-hours, million",213807.11549
1372,Italy,1993,"Kilowatt-hours, million",202641.82878
1373,Italy,1992,"Kilowatt-hours, million",190389.874534
1374,Italy,1991,"Kilowatt-hours, million",182345.423654
1375,Italy,1990,"Kilowatt-hours, million",181295.700592
1376,Japan,2021,"Kilowatt-hours, million",25859.188187334003
1377,Japan,2020,"Kilowatt-hours, million",25091.273406336
1378,Japan,2019,"Kilowatt-hours, million",27034.714127754003
1379,Japan,2018,"Kilowatt-hours, million",29114.788847368
